,SQLite,MySQL,Cassandra,Oracle,MongoDB,PostgreSQL,Redis,SQL Server
46911,0,1,0,0,0,1,0,0
46912,1,1,0,1,0,0,0,1
46915,0,0,1,1,1,1,0,0
46917,1,0,1,0,1,1,0,0
46918,0,0,0,0,0,1,0,0
46919,0,0,0,0,0,1,1,0
46920,0,1,0,0,1,1,0,0
46921,0,1,0,0,1,0,0,0
46922,0,0,0,0,1,0,0,0
46923,0,1,0,0,1,1,0,0
46924,0,0,0,0,0,0,0,1
46925,0,1,0,1,0,1,1,0
46926,0,0,1,0,1,0,0,0
46928,1,0,0,1,0,1,0,1
46929,0,1,0,0,0,1,1,0
46930,1,1,0,1,1,0,0,1
46931,1,0,0,0,0,0,0,0
46932,0,0,0,0,0,0,0,1
46933,0,1,0,0,0,0,1,0
46938,0,1,0,0,0,0,0,0
46943,1,0,0,0,0,0,0,0
46944,0,1,0,0,1,1,0,0
46947,0,0,0,0,0,0,0,1
46949,0,1,0,0,0,0,0,0
46950,0,0,0,0,1,0,0,0
46953,0,0,0,0,0,1,0,0
46955,0,0,0,0,1,0,0,0
46956,0,0,1,0,0,0,0,1
46957,0,0,1,0,0,1,1,0
46960,0,1,0,0,0,1,1,0
46961,0,0,0,0,0,1,1,0
46962,0,0,0,0,0,0,0,1
46965,0,0,1,0,1,0,0,0
46966,0,1,0,0,1,1,1,0
46967,1,0,0,0,1,0,0,0
46968,1,0,0,0,1,0,0,0
46969,1,1,0,0,0,0,0,0
46970,0,0,1,0,0,0,1,0
46972,0,0,0,0,0,0,0,1
46973,0,0,1,0,1,0,0,0
46974,0,0,0,0,0,1,0,0
46976,0,0,0,0,0,0,1,0
46979,1,0,0,0,0,0,0,0
46980,0,1,0,0,1,0,0,0
46982,0,1,0,0,0,0,0,1
46983,1,1,0,0,0,1,0,0
46984,0,0,1,0,1,1,0,0
46985,0,0,0,0,0,1,0,0
46986,0,1,0,0,1,0,0,0
46987,0,0,1,0,0,0,0,0
46988,0,0,0,0,0,0,0,1
46989,0,0,1,0,1,1,1,0
46990,1,0,0,0,1,1,0,0
46992,0,0,0,0,0,0,1,0
46993,0,0,0,0,1,0,1,0
46995,0,0,0,0,0,0,0,1
46996,0,0,0,0,0,1,1,0
46998,0,1,0,1,1,0,0,1
46999,0,0,0,0,0,1,1,0
47000,0,0,0,0,1,1,0,0
47001,1,0,0,0,1,1,0,1
47002,0,1,0,0,0,0,0,1
47003,0,0,0,0,0,0,0,1
47004,0,1,0,0,0,0,0,1
47005,1,0,0,0,1,0,1,0
47009,0,1,0,0,0,0,0,0
47010,0,1,0,0,0,1,0,0
47012,0,0,0,0,1,0,1,0
47015,0,0,0,0,1,0,1,0
47018,0,0,0,0,1,0,0,0
47020,0,0,0,0,0,1,1,0
47022,0,0,1,0,1,0,1,0
47023,1,1,0,0,0,1,0,1
47024,0,0,0,0,0,0,0,1
47025,0,1,0,0,1,0,0,1
47027,1,0,0,0,0,0,0,0
47028,0,1,0,0,0,0,0,0
47029,0,1,0,0,0,0,0,0
47030,1,0,0,0,0,0,0,1
47032,1,0,0,0,1,0,0,1
47033,0,0,0,0,0,0,1,0
47034,0,0,0,0,0,1,0,0
47036,0,1,0,0,0,0,0,0
47038,1,1,0,0,0,0,0,0
47039,0,0,0,0,0,0,0,1
47041,1,0,0,1,1,1,0,1
47042,1,1,0,0,0,0,0,0
47043,0,0,0,0,1,1,1,0
47044,0,0,0,0,1,0,1,0
47045,0,0,0,0,0,1,1,0
47047,0,1,0,0,0,0,0,0
47048,0,0,0,0,1,0,1,0
47050,1,0,0,0,0,1,0,0
47054,1,1,0,1,0,0,0,0
47055,0,1,1,1,1,0,0,1
47057,1,1,1,0,1,0,1,0
47058,0,1,0,0,0,0,0,0
47059,0,0,0,0,0,1,1,0
47060,0,0,0,0,0,0,0,1
47061,0,0,1,0,1,0,0,0
47062,0,0,0,1,0,0,0,0
47063,0,0,1,0,0,0,1,0
47064,0,0,0,0,0,0,1,1
47065,0,1,0,0,1,0,0,1
47066,0,1,0,0,1,1,1,0
47069,0,1,1,0,1,1,0,1
47072,0,1,0,1,0,0,0,1
47074,1,1,0,0,0,0,0,0
47075,0,1,0,0,0,0,0,1
47082,0,0,0,0,1,0,0,0
47083,0,1,0,0,0,0,0,0
47084,0,0,0,0,0,1,0,0
47085,0,1,0,0,1,0,0,0
47086,1,0,0,0,1,0,0,0
47087,1,1,0,0,0,0,0,0
47088,1,1,1,1,1,1,1,1
47089,0,0,1,0,0,1,0,0
47090,0,0,0,0,1,0,0,0
47091,1,0,1,0,1,0,1,0
47092,0,1,0,0,0,0,0,0
47095,0,0,0,0,1,0,0,0
47097,1,1,0,1,1,1,0,1
47099,0,1,0,0,0,0,0,0
47102,0,1,0,0,0,1,0,0
47103,0,0,1,0,1,0,0,0
47104,0,1,0,0,0,0,0,0
47105,0,1,0,0,1,1,0,0
47106,0,1,0,0,0,0,0,0
47108,0,1,0,0,0,0,0,0
47109,1,1,0,1,1,0,0,0
47113,0,1,0,0,1,0,0,1
47114,0,1,0,0,0,0,0,1
47115,0,0,0,0,0,1,0,0
47116,0,1,0,0,0,0,0,0
47117,0,1,0,0,0,0,0,0
47118,0,0,0,0,1,1,0,0
47119,1,1,0,0,1,0,0,0
47121,1,0,0,0,0,0,0,0
47123,1,0,0,0,0,0,0,1
47125,0,1,0,0,0,1,0,0
47131,0,0,0,0,0,0,0,1
47133,0,0,0,0,0,1,1,0
47135,0,0,0,0,1,0,1,0
47137,0,0,0,0,0,1,1,0
47138,0,1,0,0,1,0,0,1
47139,0,1,0,0,0,0,0,0
47140,0,0,0,0,0,0,1,0
47141,0,0,0,0,0,0,0,1
47142,0,1,0,0,0,0,0,1
47143,0,1,0,1,0,0,0,1
47144,0,1,0,0,0,0,0,0
47147,1,1,0,0,0,1,0,0
47148,0,1,0,0,0,0,1,0
47150,0,0,0,0,0,1,0,1
47151,0,0,0,0,1,0,0,1
47152,0,0,0,0,1,1,0,0
47156,1,1,1,0,1,1,1,1
47157,0,1,0,0,0,1,0,0
47158,1,1,0,1,0,0,0,0
47159,1,1,0,0,1,0,0,0
47160,1,0,1,1,1,1,1,1
47161,1,1,0,1,0,0,0,1
47163,0,1,0,1,1,0,0,0
47164,1,1,0,0,0,0,0,0
47166,1,0,0,0,1,1,0,0
47167,1,1,0,0,0,0,0,0
47169,0,1,0,0,0,1,0,0
47170,0,1,0,0,1,1,0,0
47171,1,1,0,1,1,1,0,1
47172,1,1,0,0,0,1,0,1
47174,0,1,0,0,1,0,0,0
47181,0,1,0,0,0,0,0,0
47182,0,0,0,0,0,0,0,1
47183,1,1,0,0,1,0,1,1
47184,0,0,0,1,0,1,0,1
47187,0,1,0,0,0,1,0,0
47189,0,1,0,0,1,0,0,0
47190,0,0,1,0,1,0,0,0
47192,0,0,1,1,0,0,1,1
47195,1,0,0,0,0,1,0,0
47196,0,0,1,0,0,0,0,0
47197,1,1,0,1,0,0,0,0
47198,1,0,0,0,0,1,0,0
47199,0,0,0,0,0,0,1,0
47203,0,0,0,1,1,1,0,0
47204,1,0,0,0,1,0,0,1
47207,1,0,0,0,1,1,1,0
47209,0,0,1,0,0,1,1,0
47211,0,0,0,0,0,1,0,0
47216,0,1,0,0,1,0,0,0
47217,1,1,0,0,0,1,0,1
47218,1,0,0,0,0,1,0,0
47219,0,0,0,0,0,1,0,0
47220,0,0,0,0,0,0,1,0
47222,0,0,0,0,1,0,0,0
47223,0,1,0,0,0,0,0,1
47224,0,1,0,0,1,1,0,0
47230,1,1,0,0,1,0,0,1
47231,0,1,0,0,0,0,0,0
47232,0,0,0,0,1,0,0,0
47234,0,0,0,0,1,0,0,0
47237,0,1,0,0,0,0,0,0
47239,0,0,1,0,0,1,1,0
47241,0,1,0,0,0,0,0,0
47243,1,0,0,0,0,0,0,0
47247,1,1,0,0,1,0,0,1
47248,0,0,1,0,1,0,1,1
47251,0,0,0,1,0,0,0,1
47253,1,1,0,1,0,0,1,1
47254,0,1,0,0,1,1,0,0
47255,0,1,0,1,0,0,0,1
47256,1,1,0,0,0,0,0,1
47259,0,0,0,0,0,1,0,0
47263,1,1,0,0,0,1,0,1
47264,0,0,0,0,1,0,0,0
47266,0,0,0,1,1,0,0,0
47267,0,0,1,0,0,1,1,0
47268,1,1,0,0,0,1,1,0
47269,0,0,0,0,0,0,0,1
47270,0,1,0,0,0,0,1,0
47271,0,0,0,0,1,1,0,0
47272,0,0,0,0,0,1,0,0
47274,0,0,0,0,0,1,1,0
47275,0,0,0,0,1,1,0,0
47276,0,1,0,0,0,0,0,0
47277,0,0,1,0,0,0,0,0
47278,1,1,1,0,1,1,1,1
47279,0,1,0,0,1,0,0,0
47280,1,0,0,0,0,0,0,0
47281,0,0,0,1,0,1,0,1
47282,1,1,0,0,0,1,0,1
47283,1,1,0,1,0,0,0,0
47284,0,1,0,0,1,0,0,0
47287,1,0,0,0,1,0,0,0
47288,0,0,0,1,0,0,0,0
47289,1,0,0,0,0,1,0,0
47291,1,0,0,0,0,1,0,1
47292,1,0,0,1,0,0,0,1
47295,1,0,0,0,0,0,0,1
47297,0,0,1,0,0,0,1,0
47298,0,1,0,0,0,0,0,0
47299,0,0,0,0,0,1,0,0
47301,0,0,1,0,1,0,0,0
47302,1,1,0,1,0,0,0,1
47303,0,0,0,0,1,1,1,0
47304,1,1,0,0,0,0,0,1
47305,0,1,0,0,0,0,0,1
47306,1,0,0,0,0,0,1,0
47307,0,0,1,0,1,1,0,0
47308,0,0,0,0,0,0,0,1
47309,1,0,0,0,0,0,0,0
47311,0,1,0,0,0,0,0,0
47313,0,0,0,0,0,0,0,1
47315,0,1,0,0,1,1,1,0
47316,0,0,0,0,1,1,0,0
47317,0,0,0,0,0,1,1,0
47318,0,1,0,0,1,0,0,1
47319,0,1,0,0,1,0,0,1
47320,1,1,0,0,0,0,0,0
47321,0,1,0,1,0,0,0,1
47322,0,1,0,0,1,0,0,1
47324,0,0,0,0,1,0,0,0
47325,0,0,0,0,1,0,0,0
47326,0,0,0,0,1,0,0,0
47327,0,0,0,0,1,0,0,0
47329,0,0,0,0,1,0,0,1
47330,0,1,0,0,0,0,0,0
47331,0,1,0,0,0,0,0,1
47332,1,1,0,1,1,1,0,1
47333,0,1,0,0,0,0,0,0
47336,0,0,1,0,0,0,1,0
47337,0,1,0,0,1,1,0,0
47340,0,0,1,0,0,0,0,0
47341,0,0,0,0,1,0,0,1
47343,1,1,0,0,1,0,0,0
47344,1,1,0,0,0,0,0,0
47345,0,0,0,1,0,0,0,1
47346,0,1,0,0,0,0,0,0
47347,0,0,0,0,0,1,1,0
47351,0,0,0,1,0,0,0,0
47354,1,1,0,0,1,0,1,0
47357,0,0,0,1,0,0,0,0
47358,1,0,0,0,0,0,0,1
47359,0,1,0,0,0,0,0,0
47361,1,1,0,0,1,0,0,0
47363,0,1,0,0,0,0,0,0
47364,1,1,0,0,0,1,0,0
47365,0,1,0,0,0,0,0,0
47366,0,1,0,1,0,0,0,0
47368,0,1,0,0,0,1,0,0
47369,0,1,0,0,1,0,0,0
47370,1,0,0,0,0,0,0,0
47371,0,0,0,0,1,1,0,1
47374,0,0,0,1,0,0,0,0
47376,0,0,0,0,1,0,1,0
47378,0,0,0,0,0,1,1,0
47379,0,0,0,0,0,0,0,1
47380,1,0,0,0,1,0,0,1
47383,0,1,0,0,0,1,0,0
47385,0,0,0,0,0,1,1,0
47386,0,0,1,0,1,0,1,0
47387,0,1,0,0,0,0,0,0
47389,0,0,0,0,1,1,0,0
47391,0,0,0,0,1,0,0,0
47394,0,0,1,0,1,0,0,0
47396,0,0,0,0,1,0,0,0
47397,0,0,0,0,0,1,0,0
47398,1,0,0,0,0,1,0,0
47399,1,1,0,0,1,0,0,0
47400,0,0,0,1,1,0,0,0
47401,0,0,0,0,1,0,0,0
47403,0,1,0,1,0,0,0,0
47405,0,0,0,0,1,0,0,0
47407,0,1,0,0,1,1,0,0
47408,0,0,0,0,0,0,0,1
47409,0,0,0,1,1,0,0,1
47410,0,0,0,0,1,0,0,0
47411,1,1,0,0,0,1,0,1
47412,0,0,1,0,1,1,1,0
47414,0,0,1,0,0,0,0,0
47415,0,1,1,0,0,0,0,1
47417,1,0,0,0,0,0,0,1
47418,0,1,1,0,1,1,1,0
47419,0,1,1,0,1,0,0,0
47421,0,1,0,0,1,0,0,1
47427,0,0,0,0,0,1,1,0
47428,0,0,0,1,1,0,0,0
47431,0,0,0,0,0,1,0,0
47432,0,1,0,0,0,0,0,1
47433,0,0,0,0,1,1,0,0
47434,0,0,1,0,1,0,0,0
47436,0,0,0,0,0,1,0,0
47438,0,1,0,0,1,0,0,1
47439,1,1,0,0,0,0,0,0
47440,0,1,0,0,1,0,0,1
47441,0,0,0,1,0,0,0,0
47442,0,0,0,0,0,0,1,0
47443,0,0,0,0,1,0,1,1
47445,1,1,0,0,1,0,0,0
47446,1,1,0,1,0,0,0,1
47447,0,1,1,0,0,0,0,0
47448,0,0,0,0,0,1,0,0
47450,0,0,0,0,1,0,0,0
47451,0,0,0,1,0,0,0,1
47452,0,0,1,0,0,0,0,0
47453,0,0,0,0,1,0,0,0
47454,0,1,0,0,0,1,1,0
47455,0,0,0,0,1,0,0,0
47456,1,0,1,1,1,0,0,1
47457,0,0,0,1,1,0,1,0
47460,0,0,0,0,1,0,0,0
47461,0,0,1,0,0,0,0,0
47462,0,0,0,0,1,0,0,0
47466,1,1,0,0,1,1,0,0
47467,0,0,0,0,0,1,0,0
47470,1,1,0,0,0,0,0,1
47471,0,0,0,0,0,1,0,0
47472,0,0,0,0,0,0,0,1
47473,1,1,0,0,0,1,0,0
47474,0,1,0,0,1,0,0,1
47476,1,0,0,0,0,0,0,0
47477,0,0,0,0,1,1,0,0
47478,1,1,0,0,0,1,0,1
47479,0,1,0,1,0,0,1,1
47481,1,0,0,0,0,0,0,0
47482,0,1,0,0,0,1,1,0
47483,0,0,0,0,1,0,0,0
47486,0,0,0,1,0,1,0,1
47488,1,1,0,0,0,1,0,0
47489,0,0,0,0,0,1,1,0
47490,0,1,0,0,1,1,1,0
47492,0,0,0,0,0,1,0,0
47493,0,1,0,1,0,0,0,0
47494,0,0,1,0,0,1,0,1
47495,1,0,0,0,1,0,1,1
47497,0,0,0,0,1,1,0,0
47498,1,0,0,0,0,0,0,0
47499,0,1,0,0,0,0,0,0
47503,0,1,0,0,0,0,0,0
47505,0,0,0,0,1,0,0,0
47506,0,0,0,0,1,0,0,0
47507,0,1,0,0,0,0,0,0
47508,1,1,0,1,0,0,0,1
47511,0,0,0,0,1,1,1,0
47512,0,0,1,0,1,0,1,0
47513,0,1,0,1,1,0,0,0
47514,0,0,0,0,0,1,0,0
47519,0,0,1,0,0,0,1,0
47520,0,0,0,0,1,0,0,0
47522,0,0,0,1,1,0,0,1
47523,0,0,0,0,1,0,0,0
47525,0,1,1,0,1,0,0,0
47526,0,1,0,0,0,0,0,0
47527,0,0,0,0,1,0,0,0
47529,1,1,0,0,1,1,0,1
47530,0,0,0,0,0,1,0,0
47531,0,0,0,0,0,0,0,1
47532,0,0,1,0,0,0,1,0
47533,1,1,0,0,1,0,0,1
47534,1,0,0,0,0,0,0,0
47535,0,1,0,0,1,0,0,0
47536,0,1,0,0,1,0,0,0
47539,0,1,0,0,0,0,0,0
47540,0,1,1,0,1,0,0,1
47541,1,0,0,0,0,0,0,1
47543,1,0,0,0,0,0,0,0
47545,1,1,0,0,1,1,0,0
47547,1,1,0,0,1,0,1,0
47550,0,0,0,0,0,0,0,1
47551,1,1,1,1,1,1,0,1
47553,0,0,1,0,0,1,1,0
47554,0,0,0,0,0,1,1,0
47557,0,1,0,0,1,1,0,0
47558,1,1,1,0,1,0,0,0
47559,1,1,0,0,1,0,0,0
47561,0,1,0,0,0,0,0,0
47564,1,0,0,0,0,1,0,0
47568,0,0,0,0,0,1,1,0
47570,0,0,0,0,0,1,0,0
47571,0,0,0,0,1,1,0,0
47572,0,1,1,0,1,1,0,0
47576,0,1,0,0,1,1,0,1
47579,0,0,0,1,0,0,0,0
47582,0,1,0,0,0,0,0,0
47583,0,1,0,0,1,1,0,0
47585,0,0,0,0,0,1,0,0
47586,0,1,0,0,1,0,1,0
47587,0,0,0,0,0,0,0,1
47590,1,0,0,0,1,0,1,1
47594,0,0,0,0,0,0,0,1
47596,0,0,0,0,1,0,0,0
47598,0,0,0,0,1,0,1,0
47599,0,1,0,0,1,0,1,0
47601,1,1,0,0,0,1,0,0
47602,1,0,1,0,0,1,0,0
47603,0,0,0,0,0,1,0,0
47606,0,1,0,0,0,1,0,0
47608,1,1,0,1,0,0,0,1
47609,0,0,0,0,1,0,1,0
47610,0,0,0,0,0,0,0,1
47611,0,1,0,0,0,0,0,1
47612,1,0,0,0,0,1,0,0
47613,1,0,1,0,0,1,0,0
47614,0,1,0,0,0,1,0,0
47615,1,0,0,0,0,1,1,1
47616,1,0,0,0,0,0,0,1
47617,1,1,0,0,1,1,0,0
47618,1,1,0,1,0,0,0,1
47619,0,0,0,0,0,0,0,1
47620,0,1,0,0,0,0,0,1
47622,0,0,0,0,1,0,0,1
47623,0,1,0,0,0,0,0,0
47625,1,1,0,0,0,0,0,0
47627,0,0,0,0,1,0,1,0
47628,1,0,0,0,0,0,0,0
47629,0,0,1,0,1,0,1,0
47630,0,0,0,0,0,0,0,1
47631,0,0,0,1,0,0,0,0
47632,0,0,0,1,0,0,0,0
47636,0,0,1,0,1,0,0,0
47637,0,1,0,0,1,0,1,0
47638,0,0,0,0,0,0,1,0
47639,0,0,0,0,0,0,0,1
47640,0,0,0,0,0,1,1,0
47641,1,1,0,0,0,0,0,0
47642,0,1,0,0,1,0,1,0
47643,0,1,0,0,0,1,1,0
47644,0,0,0,0,1,0,1,0
47646,0,0,0,0,1,0,0,0
47647,0,1,0,0,0,0,0,0
47648,0,0,0,0,0,1,1,0
47650,1,0,0,1,0,0,0,1
47651,0,0,1,0,0,0,1,0
47652,0,1,0,0,0,1,0,0
47655,1,0,0,0,1,0,1,0
47656,1,0,0,0,0,0,0,1
47657,0,0,0,0,1,0,0,0
47658,0,0,0,0,0,0,0,1
47659,0,0,0,0,1,0,0,0
47660,1,0,0,0,0,0,0,0
47663,0,0,0,0,1,0,1,0
47664,0,1,0,0,0,1,1,0
47667,1,0,0,0,0,1,0,1
47669,0,0,0,0,1,0,0,0
47671,1,0,0,1,1,0,0,0
47673,0,0,0,0,0,1,1,0
47674,0,1,0,0,0,0,0,0
47675,0,0,0,0,0,1,1,0
47677,1,0,0,0,0,1,0,1
47678,0,0,1,0,1,0,1,0
47679,0,0,0,0,0,1,0,0
47680,1,1,0,1,0,1,0,0
47682,0,1,0,0,0,0,0,1
47683,1,0,0,0,0,0,0,0
47686,1,1,1,1,0,1,1,1
47687,0,1,0,0,0,0,0,0
47688,0,1,1,1,1,0,0,0
47689,1,0,1,1,1,0,0,1
47690,0,1,0,0,0,0,0,1
47693,1,1,0,0,0,0,0,1
47695,1,1,0,0,0,0,0,1
47696,1,1,0,0,0,0,0,0
47699,0,0,0,0,0,0,0,1
47701,0,0,0,0,0,0,0,1
47703,0,1,0,1,0,0,0,0
47704,0,1,0,1,0,0,0,0
47706,0,0,0,0,0,0,0,1
47710,0,0,0,0,1,0,0,0
47715,0,0,0,1,0,0,0,0
47717,1,0,0,0,0,0,0,0
47718,0,1,0,0,1,0,0,0
47720,1,0,0,0,0,0,0,0
47723,0,0,0,0,1,1,1,0
47725,0,1,0,0,0,0,1,0
47726,0,0,0,0,1,1,0,0
47727,0,0,0,0,0,0,0,1
47728,1,0,0,0,0,0,0,0
47733,0,1,0,0,0,1,0,0
47734,0,1,0,0,0,0,0,0
47735,0,1,0,0,0,0,0,0
47736,0,0,0,0,1,0,0,1
47737,0,0,0,0,0,0,1,0
47740,0,1,0,1,0,1,0,0
47742,0,0,0,0,0,0,0,1
47743,0,1,0,0,1,1,1,0
47744,1,1,0,0,1,1,0,1
47747,0,0,0,0,1,0,0,1
47750,0,1,0,0,0,0,0,0
47753,0,0,0,0,0,0,1,0
47754,0,1,0,0,1,0,1,1
47756,0,0,0,0,1,0,0,0
47757,0,0,1,0,1,0,1,0
47759,0,0,0,0,1,0,0,0
47760,0,0,1,0,0,0,1,0
47761,0,0,0,0,1,0,0,0
47764,1,0,0,0,1,0,0,0
47765,0,0,1,0,1,1,1,0
47766,0,0,0,0,0,1,0,0
47767,0,0,1,0,0,0,0,0
47768,1,0,1,0,1,1,1,1
47769,1,0,0,1,0,1,0,1
47772,0,1,0,1,0,0,0,1
47773,0,1,0,0,1,0,0,0
47774,0,0,0,0,0,0,0,1
47775,0,0,0,0,0,1,0,0
47777,0,0,0,0,0,0,0,1
47778,0,1,0,0,0,0,0,0
47779,0,1,0,0,0,0,0,0
47780,1,0,1,0,1,0,1,0
47781,1,0,0,0,0,1,0,0
47782,1,1,0,0,1,0,0,0
47783,0,0,0,0,1,0,0,0
47786,0,0,1,0,0,0,0,1
47787,0,0,0,0,1,0,0,0
47788,0,1,0,0,0,1,1,0
47790,0,1,0,0,0,0,0,0
47791,1,0,0,0,1,1,1,1
47795,1,1,1,0,1,1,1,1
47796,0,0,0,0,0,0,0,1
47797,0,0,0,0,1,0,0,0
47799,1,0,0,0,0,0,0,0
47800,1,0,0,0,1,1,0,1
47801,0,1,0,0,1,0,0,0
47802,0,1,1,1,1,0,0,1
47803,0,0,0,0,0,0,0,1
47805,0,1,0,0,1,0,0,0
47807,0,1,0,0,1,0,0,0
47809,0,0,0,0,0,1,0,0
47810,0,1,0,0,0,1,0,0
47812,1,0,0,0,1,0,0,1
47814,0,1,0,0,0,0,0,0
47815,0,1,0,0,1,0,0,0
47816,0,0,0,0,0,1,1,0
47818,0,0,0,0,1,1,1,0
47820,0,1,0,1,0,0,0,0
47822,1,1,0,0,0,1,0,0
47823,1,1,0,1,1,0,0,0
47825,0,0,0,0,0,0,0,1
47828,0,1,0,0,1,1,0,0
47829,0,0,1,0,0,0,0,0
47831,0,1,0,0,1,0,0,1
47832,0,0,0,0,1,0,0,0
47833,0,0,0,0,0,1,0,0
47835,0,1,0,0,1,0,0,0
47836,1,0,0,0,1,0,1,0
47837,1,1,0,1,1,0,0,1
47842,0,0,0,0,0,1,0,0
47843,0,0,0,0,1,0,1,0
47845,1,1,0,0,0,0,0,0
47846,1,0,0,0,0,0,0,0
47847,1,1,0,0,0,0,0,0
47848,0,0,1,0,1,0,1,0
47851,1,1,1,0,1,0,1,0
47852,0,1,0,0,1,0,0,0
47853,0,1,0,0,0,1,0,0
47855,1,0,0,0,0,1,0,1
47856,0,0,0,1,0,0,0,1
47857,0,1,0,0,0,0,1,0
47858,0,0,1,0,0,0,1,0
47859,0,0,0,0,0,0,0,1
47860,1,1,1,0,1,0,0,1
47861,0,0,0,0,0,0,1,0
47862,1,1,0,0,1,0,1,0
47863,0,0,0,0,0,0,0,1
47864,0,0,1,0,1,0,0,0
47870,1,1,1,1,1,0,0,0
47872,0,0,1,0,1,0,0,1
47875,0,0,1,0,1,0,0,0
47877,1,0,0,0,0,0,0,1
47878,0,0,0,0,0,1,1,0
47881,0,1,0,0,0,0,0,0
47882,0,0,0,0,0,1,0,0
47883,0,1,0,1,0,0,0,0
47884,0,0,0,0,0,1,0,0
47886,1,0,0,0,1,1,0,0
47889,1,0,0,0,0,0,0,0
47893,0,1,0,0,0,1,0,0
47894,0,0,0,0,1,1,1,0
47895,1,1,0,1,1,1,0,0
47897,0,0,0,0,0,1,0,0
47898,0,1,1,0,0,1,0,0
47899,0,1,0,0,0,0,0,0
47902,0,0,0,0,0,1,0,0
47904,0,1,0,0,0,0,0,1
47906,0,1,0,0,1,0,0,0
47907,0,0,0,0,0,1,0,1
47908,1,0,0,0,1,1,1,1
47909,1,0,0,0,0,0,0,0
47910,0,0,0,0,0,0,0,1
47911,1,1,1,0,1,0,0,0
47913,1,0,1,0,1,0,1,0
47914,0,0,0,0,0,0,0,1
47915,0,0,1,0,0,1,1,0
47916,0,0,0,0,1,0,1,1
47917,0,1,0,0,0,0,0,0
47918,0,0,0,0,1,0,0,0
47920,0,0,0,1,0,0,0,1
47921,0,1,0,0,0,0,0,0
47924,0,1,0,0,0,0,0,1
47928,0,0,0,1,0,0,0,1
47932,0,0,0,0,1,0,0,0
47935,0,0,0,0,0,0,0,1
47936,0,1,0,0,0,0,0,0
47937,1,1,0,0,0,0,0,0
47938,0,0,0,0,1,0,0,0
47941,0,1,0,0,0,0,1,0
47944,1,0,1,0,0,1,1,0
47946,0,0,0,1,0,0,0,1
47948,0,1,0,0,0,1,0,0
47949,0,0,0,0,1,0,0,0
47951,0,0,0,0,0,0,0,1
47952,0,1,0,0,0,0,0,0
47953,0,1,0,0,0,1,0,0
47959,1,0,0,0,0,0,0,1
47960,1,1,0,0,1,1,1,0
47961,0,1,0,0,0,1,0,0
47965,0,0,0,1,1,1,0,1
47966,0,0,0,0,0,1,0,0
47967,0,0,0,0,0,1,0,0
47972,0,0,0,0,0,0,0,1
47973,0,0,0,0,1,1,1,0
47974,0,0,0,0,0,0,0,1
47975,0,0,0,0,0,1,0,0
47976,0,0,0,0,1,0,0,0
47980,0,0,0,0,1,0,0,1
47981,0,0,0,0,0,1,0,0
47982,0,0,0,0,1,1,0,0
47983,1,0,0,1,0,0,0,1
47986,1,1,0,0,0,1,0,0
47987,0,0,0,0,1,0,0,0
47989,1,0,0,0,0,0,1,0
47990,0,0,0,0,1,1,0,0
47992,0,0,0,0,0,0,1,0
47993,0,0,0,1,0,0,0,0
47998,0,0,1,0,1,1,0,0
47999,0,0,1,0,1,0,1,0
48001,1,1,0,0,1,1,0,0
48002,0,0,0,0,1,1,0,0
48003,0,1,0,0,0,0,0,1
48005,0,1,0,0,0,0,0,0
48006,0,1,0,0,0,0,1,1
48009,1,0,0,0,0,0,0,0
48010,0,1,0,0,0,0,0,1
48015,0,0,1,0,1,1,1,0
48016,0,1,0,0,1,0,0,0
48018,1,0,0,0,0,1,0,1
48019,0,1,0,0,1,0,1,0
48022,0,1,0,0,0,1,1,0
48023,0,1,0,0,0,0,0,0
48026,0,1,0,0,0,0,0,0
48027,0,0,0,0,0,1,0,0
48031,0,0,1,0,1,0,0,0
48032,0,1,0,0,1,0,1,1
48033,0,1,0,0,0,0,1,0
48034,0,0,0,0,1,0,1,0
48035,0,0,0,0,0,1,1,0
48036,1,1,0,0,1,0,1,1
48037,0,0,1,0,0,0,1,0
48038,0,0,0,0,0,0,0,1
48039,1,0,1,0,1,1,1,0
48040,1,1,0,0,0,0,0,1
48041,0,0,1,1,1,0,0,1
48042,0,1,0,0,0,1,1,1
48044,1,1,1,1,1,0,0,1
48046,0,0,0,0,0,0,0,1
48047,1,1,0,1,0,0,0,1
48048,0,0,0,0,0,0,0,1
48050,0,1,0,1,1,1,0,1
48051,0,0,0,1,1,0,0,0
48053,0,0,0,0,0,1,0,1
48054,1,1,0,0,0,0,0,1
48055,1,1,0,0,0,0,0,0
48056,0,1,1,0,1,0,0,0
48057,1,1,0,0,0,0,0,0
48058,0,1,0,0,1,1,0,1
48060,0,1,0,0,0,0,0,0
48061,1,1,0,0,1,1,0,0
48062,0,1,0,0,1,1,1,0
48063,1,1,0,1,0,1,0,0
48065,0,0,0,0,1,1,0,0
48070,0,1,0,0,0,0,1,0
48072,0,0,0,0,0,1,0,0
48073,1,1,1,1,1,1,1,0
48074,0,0,0,0,1,0,0,0
48075,0,1,0,0,0,0,1,0
48076,0,0,0,0,1,0,0,0
48078,0,1,1,0,0,0,1,0
48079,0,1,0,0,0,1,0,0
48080,0,0,1,0,0,0,1,0
48081,0,0,0,1,0,0,0,1
48082,1,1,0,0,0,0,0,0
48083,1,0,0,0,1,0,0,0
48084,0,0,0,1,0,0,0,0
48085,1,0,0,0,1,1,1,0
